Layers,Nodes,Function,train MSE,test MSE,time
4,128,II.34.29b,0.010274363681674004,0.012456987984478474,66.63652649987489
4,128,II.38.14,6.709231820423156e-05,6.40610815025866e-05,0.9549187999218702
4,128,II.38.3,0.0001968524302355945,0.00019350739603396505,1.8020462999120355
4,128,II.4.23,9.465462426305749e-06,8.091940799204167e-06,3.624865199904889
4,128,II.8.31,2.4271212168969214e-05,2.2618831280851737e-05,1.5813361001200974
4,128,III.12.43,0.0002710231055971235,0.00023957090161275119,1.1606598999351263
4,128,III.15.27,0.03392146900296211,0.03518683835864067,2.5220691999420524
4,128,III.7.38,0.0009572656126692891,0.0009771885816007853,2.002041299827397
5,4,I.12.1,0.0010266395984217525,0.0009573260322213173,0.5779528999701142
5,4,I.12.4,1.598963535798248e-05,1.7182544979732484e-05,1.2482268000021577
5,4,I.12.5,0.0008144552703015506,0.0006655279430560768,0.5299265999346972
5,4,I.14.3,0.0002927866589743644,0.0002934953081421554,0.9095357996411622
5,4,I.14.4,8.741227065911517e-05,7.499554340029135e-05,0.3323210999369621
5,4,I.18.12,0.0029095762874931097,0.003119421424344182,13.066850999835879
5,4,I.18.16,0.0012417231919243932,0.00147307850420475,13.246398999821395
5,4,I.25.13,0.0022109004203230143,0.001933303545229137,0.3213168000802398
5,4,I.26.2,0.0021880618296563625,0.0020523963030427694,0.4756869999691844
5,4,I.27.6,0.0002840128436218947,0.00029786230879835784,1.0359845999628305
5,4,I.30.5,0.0013288757763803005,0.0012868510093539953,0.31401790026575327
5,4,I.43.16,0.0002503624127712101,0.00022845140483696014,0.6792586999945343
5,4,I.47.23,0.0004101897939108312,0.00037854554830119014,0.2738844999112189
5,4,II.10.9,0.000641070248093456,0.0004922107909806073,0.26659820042550564
5,4,II.13.17,7.108380668796599e-05,6.954934360692278e-05,1.5618920996785164
5,4,II.15.4,0.0005196185084059834,0.0005575568065978587,0.3595575001090765
5,4,II.15.5,0.00035689971991814673,0.0004174089408479631,0.5176917999051511
5,4,II.2.42,0.00014296807057689875,0.00018970035307575017,3.6194712999276817
5,4,II.27.16,0.0001252322254003957,0.00014763142098672688,0.622195300180465
5,4,II.27.18,0.00013353597023524344,0.00012810921180061996,0.4127417001873255
5,4,II.3.24,2.0446002963581122e-05,1.4935931176296435e-05,0.4132244000211358
5,4,II.34.11,4.975633055437356e-05,4.8157013225136325e-05,1.1140740998089314
5,4,II.34.29b,7.316948904190212e-05,0.00011044090206269175,0.7329337997362018
5,4,II.38.14,7.159116648836061e-05,6.744894926669076e-05,0.42194069968536496
5,4,II.38.3,0.00027859979309141636,0.00022256140073295683,0.4140141000971198
5,4,II.4.23,7.98098244558787e-06,6.409162324416684e-06,0.7781746000982821
5,4,II.8.31,8.979134872788563e-05,8.446984429610893e-05,0.6645027999766171
5,4,III.12.43,0.0002568447671364993,0.00023253209656104445,0.20524949999526143
5,4,III.15.27,0.06495214998722076,0.051614921540021896,0.5149917001836002
5,4,III.7.38,0.0019508975092321634,0.0016789169749245048,0.3143181996420026
5,8,I.12.1,0.0008078891551122069,0.0008340824861079454,0.286351399961859
5,8,I.12.4,2.391305497440044e-05,2.6805020752362907e-05,1.8034890000708401
5,8,I.12.5,0.0005520635168068111,0.0005019434611313045,0.3602010002359748
5,8,I.14.3,0.00038505299016833305,0.0003863728779833764,0.41817929968237877
5,8,I.14.4,7.73970314185135e-05,7.221523264888674e-05,0.3264071000739932
5,8,I.18.12,0.0024937614798545837,0.002551807789131999,14.925093399826437
5,8,I.18.16,0.0032528990413993597,0.00395438726991415,14.731509099714458
5,8,I.25.13,0.0015777621883898973,0.0017019447404891253,0.2313912999816239
5,8,I.26.2,0.0013350080698728561,0.0013912750873714685,0.2898385999724269
5,8,I.27.6,0.00023779603361617774,0.00023136136587709188,0.2914284998551011
5,8,I.30.5,0.0009927154751494527,0.0009733515325933695,0.17536550015211105
5,8,I.43.16,0.0001556257629999891,0.0001736772683216259,0.5834267996251583
5,8,I.47.23,0.00045424740528687835,0.00040003954200074077,0.23350950004532933
5,8,II.10.9,0.00056696921819821,0.00048562290612608194,0.2469066996127367
5,8,II.13.17,9.418079571332783e-05,7.020685006864369e-05,0.5013115000911057
5,8,II.15.4,0.0003186484391335398,0.0003749284369405359,0.5024385000579059
5,8,II.15.5,0.0003633736923802644,0.00041796130244620144,0.4802728998474777
5,8,II.2.42,0.00010974225006066263,0.0001815642899600789,1.7536696000024676
5,8,II.27.16,0.00011913207708857954,0.00011540484410943463,0.36835990007966757
5,8,II.27.18,0.00035303723416291177,0.00031864343327470124,0.24467709986492991
5,8,II.3.24,2.292652425239794e-05,1.8830793123925105e-05,0.5514401001855731
5,8,II.34.11,6.117538578109816e-05,5.8376997913001105e-05,0.47348760021850467
5,8,II.34.29b,8.71210140758194e-05,9.571386908646673e-05,0.9036023002117872
5,8,II.38.14,0.00010821977048180997,0.00010666196612874046,0.18104880023747683
5,8,II.38.3,0.0002042822598014027,0.0002079797995975241,0.26040689973160625
5,8,II.4.23,7.934791938168928e-06,6.77787193126278e-06,1.223817499820143
5,8,II.8.31,6.548796955030411e-05,5.4435309721156955e-05,0.24035489978268743
5,8,III.12.43,0.00032460957299917936,0.00030227930983528495,0.29162679985165596
5,8,III.15.27,0.0404619537293911,0.0373653806746006,0.41905099991708994
5,8,III.7.38,0.0024034297093749046,0.001991462893784046,0.25867539970204234
5,16,I.12.1,0.001105029135942459,0.0009441563743166625,0.18881980003789067
5,16,I.12.4,2.452986518619582e-05,2.6118135792785324e-05,3.170660199597478
5,16,I.12.5,0.0004371380782686174,0.00044509180588647723,0.4177603996358812
5,16,I.14.3,0.00023307297669816762,0.0002095943345921114,0.5126738999970257
5,16,I.14.4,6.146851228550076e-05,6.713125912938267e-05,0.4134213998913765
5,16,I.18.12,0.0031830971129238605,0.0038614424411207438,16.61412449972704
5,16,I.18.16,0.0021984719205647707,0.002832073485478759,16.364048399962485
5,16,I.25.13,0.0008146106847561896,0.0007814150303602219,0.26785310031846166
5,16,I.26.2,0.001973363570868969,0.0018721058731898665,0.5585197997279465
5,16,I.27.6,0.0001626491139177233,0.00015141522453632206,0.46252099983394146
5,16,I.30.5,0.001610904117114842,0.001519364770501852,0.20030479971319437
5,16,I.43.16,0.0001547688152641058,0.00018988871306646615,0.7019317001104355
5,16,I.47.23,0.0003048777871299535,0.00029264812474139035,0.19478400005027652
5,16,II.10.9,0.0002431350148981437,0.0002428008010610938,0.33063509967178106
5,16,II.13.17,0.00010285695316269994,7.494552119169384e-05,2.039329099934548
5,16,II.15.4,0.0004140820528846234,0.00046234141336753964,0.8345722001977265
5,16,II.15.5,0.00030747210257686675,0.0003439530555624515,0.45210650004446507
5,16,II.2.42,9.13065523491241e-05,0.00012664365931414068,0.9549293001182377
5,16,II.27.16,7.731950609013438e-05,8.490931213600561e-05,0.6211229003965855
5,16,II.27.18,0.00026296399300917983,0.00022359899594448507,0.24840170005336404
5,16,II.3.24,1.420183980371803e-05,1.3891502931073774e-05,0.36303289979696274
5,16,II.34.11,5.2246457926230505e-05,5.79758889216464e-05,0.40744549967348576
5,16,II.34.29b,6.771537300664932e-05,9.243407112080604e-05,1.3646921999752522
5,16,II.38.14,8.439669181825593e-05,9.101512841880322e-05,0.2385860001668334
5,16,II.38.3,0.00021259719505906105,0.00021693900635000318,0.39557950012385845
5,16,II.4.23,7.943622222228441e-06,7.66400626162067e-06,1.349000200163573
5,16,II.8.31,4.897155668004416e-05,4.2943243897752836e-05,0.23966619977727532
5,16,III.12.43,0.0003857715055346489,0.00040379606070928276,0.1794582000002265
5,16,III.15.27,0.05379317328333855,0.04544958844780922,0.5718694999814034
5,16,III.7.38,0.0015753090847283602,0.0014628489734604955,0.27001329977065325
5,32,I.12.1,0.0007260023849084973,0.0007496729958802462,0.5206936001777649
5,32,I.12.4,2.523320472391788e-05,3.241755621274933e-05,2.534919499885291
5,32,I.12.5,0.0007036338211037219,0.0006147569511085749,0.583897199947387
5,32,I.14.3,0.0003274245245847851,0.0003324005228932947,0.5494145997799933
5,32,I.14.4,4.577004074235447e-05,3.636561086750589e-05,0.35261250007897615
5,32,I.18.12,0.002650328679010272,0.0027581434696912766,20.041430399753153
5,32,I.18.16,0.005496244411915541,0.007038910407572985,19.21272510010749
5,32,I.25.13,0.002807020442560315,0.002636880846694112,0.4407724002376199
5,32,I.26.2,0.001602877862751484,0.0017302788328379393,0.5311848996207118
5,32,I.27.6,0.00028914219001308084,0.00028508566902019083,0.37861149990931153
5,32,I.30.5,0.0015442250296473503,0.0015021241270005703,0.3123306999914348
5,32,I.43.16,0.000160096533363685,0.0001269283820874989,0.5113931000232697
5,32,I.47.23,0.0001913953892653808,0.00016656950174365193,0.3558117002248764
5,32,II.10.9,0.00032006658148020506,0.00026242417516186833,0.2857266003265977
5,32,II.13.17,7.911531429272145e-05,8.353381417691708e-05,9.21260830014944
5,32,II.15.4,0.0004186436126474291,0.0005021800752729177,5.557930199895054
5,32,II.15.5,0.00035587226739153266,0.0004175131907686591,0.5216896999627352
5,32,II.2.42,0.00014040013775229454,0.00018868201004806906,2.339873000048101
5,32,II.27.16,0.00013520925131160766,0.0001460919447708875,0.6499671000055969
5,32,II.27.18,0.00011462321708677337,0.00012441130820661783,0.4139197999611497
5,32,II.3.24,8.50549986353144e-06,6.831380233052187e-06,0.422772700432688
5,32,II.34.11,5.689594763680361e-05,3.8177826354512945e-05,0.9166818000376225
5,32,II.34.29b,5.274455907056108e-05,8.258818706963211e-05,1.3646351001225412
5,32,II.38.14,7.525342516601086e-05,6.994068826315925e-05,0.24926110031083226
5,32,II.38.3,0.00017165389726869762,0.00015623716171830893,1.6504567000083625
5,32,II.4.23,8.29568125482183e-06,7.835835276637226e-06,0.654165199957788
5,32,II.8.31,7.550244481535628e-05,6.818678957642987e-05,0.3974593002349138
5,32,III.12.43,0.0003789945621974766,0.00038187112659215927,0.25826939987018704
5,32,III.15.27,0.05165240168571472,0.04910510405898094,0.9057944999076426
5,32,III.7.38,0.001373566803522408,0.0009723991388455033,0.4435036997310817
5,64,I.12.1,0.0009454312385059893,0.0008554509840905666,0.9073221003636718
5,64,I.12.4,2.73248806479387e-05,3.2217321859207004e-05,2.0593775999732316
5,64,I.12.5,0.0007777677965350449,0.0007775403209961951,0.986784900072962
5,64,I.14.3,0.0003716358623933047,0.00039949151687324047,0.749059799592942
5,64,I.14.4,3.964165080105886e-05,3.5429908166406676e-05,0.6177837001159787
5,64,I.18.12,0.0031386346090584993,0.0028549025300890207,27.02486820006743
5,64,I.18.16,0.01754751428961754,0.01957171969115734,46.855463499668986
5,64,I.25.13,0.0032654288224875927,0.002865377115085721,0.9651624001562595
5,64,I.26.2,0.0017461352981626987,0.0016426832880824804,0.7091826000250876
5,64,I.27.6,0.00024397557717747986,0.00021954759722575545,0.6892925002612174
5,64,I.30.5,0.0005902796983718872,0.0004482626973185688,0.7924809004180133
5,64,I.43.16,0.00015705118130426854,0.00015082051686476916,2.063402900006622
5,64,I.47.23,0.0002395539777353406,0.00021438732801470906,0.5015527000650764
5,64,II.10.9,0.0005546344327740371,0.0005864305421710014,0.6885950998403132
5,64,II.13.17,5.704428622266278e-05,3.5810495319310576e-05,5.673019400332123
5,64,II.15.4,0.0005017396761104465,0.0005237561999820173,1.243898999877274
5,64,II.15.5,0.0005003061960451305,0.0004968476132489741,1.0554126999340951
5,64,II.2.42,0.018300838768482208,0.01943853683769703,40.51275260001421
5,64,II.27.16,0.00011388029088266194,0.00010502836084924638,1.4008102002553642
5,64,II.27.18,0.00024019430566113442,0.00021583519992418587,0.876367200165987
5,64,II.3.24,1.5636393072782084e-05,1.555941707920283e-05,0.6620442001149058
5,64,II.34.11,3.1654792110202834e-05,3.172017750330269e-05,0.8685020999982953
5,64,II.34.29b,7.836076838430017e-05,0.00012211024295538664,1.65195979969576
5,64,II.38.14,9.90201297099702e-05,0.00010433996067149565,0.3871162002906203
5,64,II.38.3,0.00016988531569950283,0.00015699636423960328,1.9182724999263883
5,64,II.4.23,9.026214684126899e-06,8.060053005465306e-06,0.8429171000607312
5,64,II.8.31,5.734110891353339e-05,5.150246215634979e-05,0.6845885999500751
5,64,III.12.43,0.0004814131243620068,0.0004257785913068801,0.3975007999688387
5,64,III.15.27,0.035142045468091965,0.030073655769228935,2.336910900194198
5,64,III.7.38,0.0019259190885350108,0.00210150727070868,1.3009520000778139
5,128,I.12.1,0.0007150961318984628,0.0006902737659402192,4.140088399872184
5,128,I.12.4,2.8702195777441375e-05,3.190676579833962e-05,7.822540600318462
5,128,I.12.5,0.0005002088146284223,0.0004706996842287481,2.4257458997890353
5,128,I.14.3,0.00022115124738775194,0.00022895971778780222,18.245002700015903
5,128,I.14.4,5.292865535011515e-05,5.106136086396873e-05,3.967219099868089
5,128,I.18.12,0.05782030522823334,0.05021137744188309,107.44132609991357
5,128,I.18.16,0.017143145203590393,0.018849264830350876,85.89363030018285
5,128,I.25.13,0.001969380537047982,0.0018000933341681957,5.467939699999988
5,128,I.26.2,0.0015210811980068684,0.0014337081229314208,3.12615940021351
5,128,I.27.6,0.00014970819756854326,0.00016633053019177169,1.9167055999860168
5,128,I.30.5,0.0018217692850157619,0.0013943512458354235,11.709286299999803
5,128,I.43.16,0.00017454652697779238,0.0001657428510952741,3.0064632003195584
5,128,I.47.23,0.00031724543077871203,0.0002495009102858603,1.3965992997400463
5,128,II.10.9,0.0004141304234508425,0.00044442396028898656,1.978250399697572
5,128,II.13.17,0.013177085667848587,0.00870615616440773,205.73724049981683
5,128,II.15.4,0.0003499763261061162,0.0003797758836299181,2.5275547998026013
5,128,II.15.5,0.00022089931007940322,0.00024067304912023246,2.446874599903822
5,128,II.2.42,0.018302112817764282,0.019480647519230843,90.8586535002105
5,128,II.27.16,9.973086707759649e-05,0.0001228951005032286,3.2315919999964535
5,128,II.27.18,0.0003074930573347956,0.0002819777000695467,3.4925863998942077
5,128,II.3.24,1.4667011782876216e-05,1.4435037883231416e-05,5.278953299857676
5,128,II.34.11,3.6174245906295255e-05,3.3443753636674955e-05,2.8430041996762156
5,128,II.34.29b,7.076151086948812e-05,0.00011314378207316622,9.847080900333822
5,128,II.38.14,4.12074732594192e-05,3.613021181081422e-05,1.2004779996350408
5,128,II.38.3,0.02952454797923565,0.02397589199244976,100.25703059975058
5,128,II.4.23,7.3704404712771066e-06,5.281877747620456e-06,2.4789603003300726
5,128,II.8.31,6.436961848521605e-05,6.519875751109794e-05,1.2224103002808988
5,128,III.12.43,0.0004756628186441958,0.00040744413854554296,1.299774399958551
5,128,III.15.27,0.04977478086948395,0.0479733981192112,8.302517700009048
5,128,III.7.38,0.001541024073958397,0.0015553245320916176,2.5043237996287644
